0000000000000000009c`000000000000000000is`503`503`503`423`503`503`503`676`110`503`2013-01-10 00:00:00.0`503`44113`370`2013-05-18 00:00:00.0
00000000000000000033`000000000000000000br`1372`1372`892`401`2834`1372`1372`423`114`1372`2013-01-06 00:00:00.0`1372`43860`145`2013-05-14 00:00:00.0
000000000000000000aa`000000000000000000p8`892`892`333`336`1372`892`892`908`46`892`2013-01-05 00:00:00.0`892`44345`404`2013-05-13 00:00:00.0
00000000000000000037`000000000000000000b5`2593`333`607`111`892`333`333`401`212`333`2013-01-03 00:00:00.0`333`43838`149`2013-05-11 00:00:00.0
0000000000000000001b`0000000000000000009c`333`1876`650`370`2593`607`607`336`297`1876`2013-01-08 00:00:00.0`607`43773`81`2013-05-16 00:00:00.0
0000000000000000005x`000000000000000000ig`1876`607`1068`115`2882`1490`1490`664`171`607`2013-01-04 00:00:00.0`1490`44101`247`2013-05-12 00:00:00.0
0000000000000000008a`00000000000000000033`607`1490`114`47`333`650`650`111`236`1490`2013-01-09 00:00:00.0`650`43548`332`2013-05-17 00:00:00.0
0000000000000000004s`000000000000000000o4`1490`650`812`213`2828`1068`1068`868`107`650`2013-01-02 00:00:00.0`1068`44305`206`2013-05-10 00:00:00.0
0000000000000000006l`000000000000000000aa`650`1068`1093`493`1876`1339`1339`370`278`1068`2013-01-01 00:00:00.0`1339`43807`271`2013-05-09 00:00:00.0
00000000000000000030`000000000000000000ez`1068`1339`1066`298`607`114`114`539`190`1339`2013-01-07 00:00:00.0`114`43976`142`2013-05-15 00:00:00.0
000000000000000000a0`000000000000000000ox`1339`114`868`172`1490`812`812`897`72`114`2013-01-10 00:00:00.0`812`44334`394`2013-05-18 00:00:00.0
0000000000000000007r`00000000000000000037`114`812`1177`436`3064`1093`1093`115`11`812`2013-01-06 00:00:00.0`1093`43552`313`2013-05-14 00:00:00.0
0000000000000000005b`0000000000000000001b`812`1093`773`237`650`1066`1066`47`311`1093`2013-01-05 00:00:00.0`1066`43484`225`2013-05-13 00:00:00.0
00000000000000000021`0000000000000000005x`1093`2073`207`108`1068`868`868`213`39`2073`2013-01-03 00:00:00.0`868`43650`107`2013-05-11 00:00:00.0
0000000000000000000c`000000000000000000dp`2073`2223`63`360`2970`1177`1177`493`30`2223`2013-01-08 00:00:00.0`1177`43930`46`2013-05-16 00:00:00.0
0000000000000000008o`000000000000000000jq`2223`1066`965`279`1339`1618`1618`710`147`1066`2013-01-04 00:00:00.0`1618`44147`346`2013-05-12 00:00:00.0
00000000000000000014`0000000000000000008a`1066`868`922`191`114`773`773`298`156`868`2013-01-09 00:00:00.0`773`43735`74`2013-05-17 00:00:00.0
0000000000000000000v`000000000000000000j1`868`1177`178`73`2867`1530`1530`685`45`1177`2013-01-02 00:00:00.0`1530`44122`65`2013-05-10 00:00:00.0
0000000000000000008z`000000000000000000i9`1177`1991`495`12`3048`207`207`657`186`1991`2013-01-01 00:00:00.0`207`44094`357`2013-05-09 00:00:00.0
00000000000000000092`000000000000000000q2`1991`1618`19`312`2668`63`63`172`286`1618`2013-01-07 00:00:00.0`63`44375`360`2013-05-15 00:00:00.0
00000000000000000044`0000000000000000004s`1618`773`1121`40`812`1668`1440`436`283`773`2013-01-10 00:00:00.0`1668`43609`182`2013-05-18 00:00:00.0
0000000000000000004d`000000000000000000c4`773`2168`508`31`1093`1440`965`237`273`2168`2013-01-06 00:00:00.0`1440`43873`191`2013-05-14 00:00:00.0
0000000000000000001a`0000000000000000006l`2168`1530`1232`323`2073`965`922`108`60`1530`2013-01-05 00:00:00.0`965`43674`80`2013-05-13 00:00:00.0
00000000000000000057`00000000000000000030`1530`207`255`326`2223`922`1309`790`244`207`2013-01-03 00:00:00.0`922`43545`221`2013-05-11 00:00:00.0
0000000000000000007z`000000000000000000ly`207`2206`278`404`1066`1769`178`360`315`2206`2013-01-08 00:00:00.0`1769`44227`321`2013-05-16 00:00:00.0
0000000000000000007w`000000000000000000a0`2206`63`657`414`2852`1309`495`279`143`63`2013-01-04 00:00:00.0`1309`43797`318`2013-05-12 00:00:00.0
0000000000000000008x`0000000000000000007r`63`1668`753`371`868`178`1492`191`230`1668`2013-01-09 00:00:00.0`178`43716`355`2013-05-17 00:00:00.0
0000000000000000007m`0000000000000000005b`1668`2248`240`448`1177`495`19`73`15`2248`2013-01-02 00:00:00.0`495`43628`308`2013-05-10 00:00:00.0
0000000000000000001p`000000000000000000pu`2248`2417`1150`148`1991`1492`1121`889`225`1440`2013-01-01 00:00:00.0`1492`44367`95`2013-05-09 00:00:00.0
0000000000000000006t`00000000000000000021`2541`1440`350`157`1618`19`508`916`260`965`2013-01-07 00:00:00.0`19`43510`279`2013-05-15 00:00:00.0
0000000000000000008s`000000000000000000op`2417`965`636`46`773`1121`1232`609`28`2100`2013-01-10 00:00:00.0`1121`44326`350`2013-05-18 00:00:00.0
00000000000000000040`000000000000000000pg`2505`2100`721`187`2168`508`255`699`158`922`2013-01-06 00:00:00.0`508`44353`178`2013-05-14 00:00:00.0
0000000000000000006f`000000000000000000gx`1440`922`774`287`1530`1850`1526`12`97`1769`2013-01-05 00:00:00.0`1850`44046`265`2013-05-13 00:00:00.0
0000000000000000000g`000000000000000000jf`965`1769`1207`399`207`1864`278`312`84`1309`2013-01-03 00:00:00.0`1232`44136`50`2013-05-11 00:00:00.0
000000000000000000a2`0000000000000000000c`2100`1309`1164`284`2206`1232`657`40`191`178`2013-01-08 00:00:00.0`255`43449`396`2013-05-16 00:00:00.0
00000000000000000097`0000000000000000008o`922`178`1197`321`63`255`753`31`307`495`2013-01-04 00:00:00.0`1526`43749`365`2013-05-12 00:00:00.0
0000000000000000006a`00000000000000000014`1769`495`574`274`1668`1526`240`806`122`1891`2013-01-09 00:00:00.0`278`43477`260`2013-05-17 00:00:00.0
00000000000000000079`0000000000000000000v`1309`1891`1186`61`2248`278`1150`776`170`1492`2013-01-02 00:00:00.0`1660`43468`295`2013-05-10 00:00:00.0
