000000000000000000dz`\N`0000000000000000001d`\N`00000000000000000033`000000000000000000dz`278748`\N`2012-09-28 00:00:00.0`2013-05-18 00:00:00.0
00000000000000000124`\N`00000000000000000014`\N`00000000000000000037`00000000000000000124`279617`\N`2012-10-02 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000os`\N`00000000000000000015`\N`0000000000000000001b`000000000000000000os`279137`\N`2012-07-26 00:00:00.0`2013-05-13 00:00:00.0
00000000000000000099`\N`0000000000000000000o`\N`00000000000000000030`00000000000000000099`278578`\N`2012-09-25 00:00:00.0`2013-05-11 00:00:00.0
000000000000000001g4`\N`0000000000000000000k`\N`00000000000000000021`000000000000000001g4`280121`\N`2012-08-21 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000gv`\N`00000000000000000013`\N`0000000000000000000c`000000000000000000gv`278852`\N`2012-06-21 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000015e`\N`00000000000000000019`\N`00000000000000000014`0000000000000000015e`279735`\N`2012-07-19 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000i2`\N`0000000000000000000c`\N`0000000000000000000v`000000000000000000i2`278895`\N`2012-07-10 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000to`\N`0000000000000000000r`\N`00000000000000000044`000000000000000000to`279313`\N`2012-07-25 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000117`\N`0000000000000000000a`\N`0000000000000000004d`00000000000000000117`279584`\N`2012-08-09 00:00:00.0`2013-05-15 00:00:00.0
00000000000000000036`\N`00000000000000000006`\N`0000000000000000001a`00000000000000000036`278359`\N`2012-06-25 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000mk`\N`00000000000000000016`\N`0000000000000000001p`000000000000000000mk`279057`\N`2012-07-08 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000ud`\N`00000000000000000012`\N`00000000000000000040`000000000000000000ud`279338`\N`2012-09-15 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000tm`\N`00000000000000000018`\N`0000000000000000000g`000000000000000000tm`279311`\N`2012-09-02 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000o4`\N`00000000000000000005`\N`0000000000000000000t`000000000000000000o4`279113`\N`2012-10-10 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000wp`\N`0000000000000000000z`\N`0000000000000000004f`000000000000000000wp`279422`\N`2012-09-22 00:00:00.0`2013-05-12 00:00:00.0
000000000000000001jb`\N`00000000000000000017`\N`0000000000000000002q`000000000000000001jb`280236`\N`2012-06-28 00:00:00.0`2013-05-17 00:00:00.0
