000000000000000000dz`3558`3609`000000000000033`000000000000003`\N`4378`112`\N`2012-10-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000os`4282`4333`000000000000037`000000000000001`\N`4934`116`\N`2012-10-07 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000099`4665`631`00000000000001b`000000000000002`\N`4208`48`\N`2012-10-03 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000gv`580`3504`00000000000004s`000000000000003`\N`4482`173`\N`2012-10-02 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000i2`3453`3766`000000000000030`000000000000001`\N`4525`109`\N`2012-09-30 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000to`3715`2962`000000000000021`000000000000002`\N`5110`74`\N`2012-10-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000036`4572`3427`00000000000000c`000000000000003`\N`3989`13`\N`2012-10-05 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000mk`2911`1500`000000000000014`000000000000001`\N`4687`41`\N`2012-10-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ud`3376`1020`00000000000000v`000000000000002`\N`5135`32`\N`2012-10-06 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000tm`4585`2721`000000000000044`000000000000003`\N`5108`149`\N`2012-09-29 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000o4`1449`3010`00000000000004d`000000000000001`\N`4743`158`\N`2012-09-28 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000wp`969`461`00000000000001a`000000000000002`\N`5219`47`\N`2012-10-04 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000lh`2670`3497`00000000000001p`000000000000003`\N`4648`62`\N`2012-10-09 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000005r`2959`2956`000000000000040`000000000000001`\N`4082`145`\N`2012-10-07 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000001r`410`3552`00000000000000g`000000000000002`\N`3938`17`\N`2012-10-03 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000qt`3446`2004`00000000000000t`000000000000003`\N`5007`30`\N`2012-10-02 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000pm`2905`735`00000000000004f`000000000000001`\N`4964`160`\N`2012-09-30 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004y`3501`1618`00000000000002q`000000000000002`\N`4053`99`\N`2012-10-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dr`1953`3192`00000000000002d`000000000000003`\N`4370`86`\N`2012-10-05 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000j`684`778`00000000000003f`000000000000001`\N`3909`124`\N`2012-10-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000v5`1567`1196`00000000000004r`000000000000002`\N`5163`172`\N`2012-10-06 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000e4`3141`3098`00000000000002x`000000000000003`\N`4383`106`\N`2012-09-29 02:00:00.0`2013-05-08 02:00:00.0
